DO ID,DO name,asimov genes, menchelab genes, both sets equal?
DOID:0050837,multifocal dystonia,0,0,TRUE
DOID:0050838,segmental dystonia,0,0,TRUE
DOID:0050839,anismus,0,0,TRUE
DOID:0050840,cervical dystonia,0,0,TRUE
DOID:0050841,focal hand dystonia,136,136,TRUE
DOID:0050842,oculogyric crisis,0,0,TRUE
DOID:0050843,oromandibular dystonia,0,0,TRUE
DOID:0050844,spasmodic dystonia,0,0,TRUE
DOID:0050845,cranio-facial dystonia,0,0,TRUE
DOID:0050846,hemidystonia,0,0,TRUE
DOID:0050847,sleep apnea,29,29,TRUE
DOID:0050848,obstructive sleep apnea,22,22,TRUE
DOID:0050849,periampullary adenoma,0,0,TRUE
DOID:0050850,diabetic encephalopathy,0,0,TRUE
DOID:0050851,glomerulosclerosis,38,38,TRUE
DOID:0050852,limb ischemia,0,0,TRUE
DOID:0050853,chronic venous insufficiency,0,0,TRUE
DOID:0050854,Muckle-Wells syndrome,0,0,TRUE
DOID:0050855,renal fibrosis,0,0,TRUE
DOID:0050856,oppositional defiant disorder,0,0,TRUE
DOID:0050857,Perrault syndrome,5,5,TRUE
DOID:0050858,Marshall-Smith syndrome,1,1,TRUE
DOID:0050859,hemorrhagic cystitis,0,0,TRUE
DOID:0050860,colorectal adenoma,0,0,TRUE
DOID:0050861,colorectal adenocarcinoma,0,0,TRUE
DOID:0050862,pyometritis,0,0,TRUE
DOID:0050863,arteritic anterior ischemic optic neuropathy,0,0,TRUE
DOID:0050864,non-arteritic anterior ischemic optic neuropathy,0,0,TRUE
DOID:0050865,tongue squamous cell carcinoma,114,114,TRUE
DOID:0050866,oral squamous cell carcinoma,0,0,TRUE
DOID:0050867,Jensen syndrome,0,0,TRUE
DOID:0050868,hepatocellular adenoma,0,0,TRUE
DOID:0050869,villous adenoma,0,0,TRUE
DOID:0050870,in situ pulmonary adenocarcinoma,0,0,TRUE
DOID:0050871,fibroma,0,0,TRUE
DOID:0050872,large cell neuroendocrine carcinoma,0,0,TRUE
DOID:0050873,follicular lymphoma,0,0,TRUE
DOID:0050875,small cell neuroendocrine carcinoma,0,0,TRUE
DOID:0050876,Caroli disease,1,1,TRUE
DOID:0050877,pancreatic agenesis,2,2,TRUE
DOID:0050879,fragile X-associated tremor/ataxia syndrome,1,1,TRUE
DOID:0050880,Koolen de Vries syndrome,1,1,TRUE
DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,3,3,TRUE
DOID:0050882,spinocerebellar ataxia type 5,1,1,TRUE
DOID:0050883,infantile cerebellar-retinal degeneration,1,1,TRUE
DOID:0050884,triosephosphate isomerase deficiency,1,1,TRUE
DOID:0050885,IMAGe syndrome,1,1,TRUE
DOID:0050886,Troyer syndrome,6,6,TRUE
DOID:0050887,Townes-Brocks syndrome,1,1,TRUE
DOID:0050888,syndromic intellectual disability,176,176,TRUE
DOID:0050889,non-syndromic intellectual disability,56,56,TRUE
DOID:0050890,synucleinopathy,107,107,TRUE
DOID:0050891,adrenal cortical adenoma,0,0,TRUE
DOID:0050892,adrenal gland pheochromocytoma,0,0,TRUE
DOID:0050893,gallbladder adenoma,0,0,TRUE
DOID:0050894,ameloblastoma,0,0,TRUE
DOID:0050895,bone ameloblastoma,0,0,TRUE
DOID:0050896,bone squamous cell carcinoma,0,0,TRUE
DOID:0050897,bone chondrosarcoma,0,0,TRUE
DOID:0050898,phalanx chondroma,0,0,TRUE
DOID:0050899,brain stem medulloblastoma,0,0,TRUE
DOID:0050900,sacrum chordoma,0,0,TRUE
DOID:0050901,corpus callosum oligodendroglioma,0,0,TRUE
DOID:0050902,medulloblastoma,58,58,TRUE
DOID:0050903,parietal lobe ependymoma,0,0,TRUE
DOID:0050904,salivary gland carcinoma,96,96,TRUE
DOID:0050905,inflammatory myofibroblastic tumor,0,0,TRUE
DOID:0050906,conjunctival nevus,0,0,TRUE
DOID:0050907,mixed extragonadal germ cell cancer,0,0,TRUE
DOID:0050908,myelodysplastic syndrome,35,35,TRUE
DOID:0050909,MALT lymphoma,0,0,TRUE
DOID:0050910,cecum adenoma,0,0,TRUE
DOID:0050911,appendix carcinoid tumor,0,0,TRUE
DOID:0050912,colon adenoma,0,0,TRUE
DOID:0050913,large intestine adenocarcinoma,0,0,TRUE
DOID:0050914,large intestine adenoma,0,0,TRUE
DOID:0050915,rectum adenoma,0,0,TRUE
DOID:0050916,bronchus mucoepidermoid carcinoma,0,0,TRUE
DOID:0050917,lung combined type small cell adenocarcinoma,0,0,TRUE
DOID:0050918,vaginal carcinoma,0,0,TRUE
DOID:0050919,trachea mucoepidermoid carcinoma,0,0,TRUE
DOID:0050920,tonsil squamous cell carcinoma,0,0,TRUE
DOID:0050921,pharynx squamous cell carcinoma,0,0,TRUE
DOID:0050922,gastrointestinal carcinoma,0,0,TRUE
DOID:0050923,spindle epithelial tumor with thymus-like differentiation tumor,0,0,TRUE
DOID:0050924,striated muscle rhabdoid tumor,0,0,TRUE
DOID:0050925,small intestine carcinoid neuroendocrine tumor,0,0,TRUE
DOID:0050926,jejunal adenocarcinoma,0,0,TRUE
DOID:0050927,duodenum adenoma,0,0,TRUE
DOID:0050928,ovarian melanoma,0,0,TRUE
DOID:0050929,mucosal melanoma,0,0,TRUE
DOID:0050930,sublingual gland adenoid cystic carcinoma,0,0,TRUE
DOID:0050931,parotid gland adenoid cystic carcinoma,0,0,TRUE
DOID:0050932,lung mucoepidermoid carcinoma,0,0,TRUE
DOID:0050933,ovarian serous carcinoma,0,0,TRUE
DOID:0050934,ovarian clear cell carcinoma,0,0,TRUE
DOID:0050935,cervical neuroblastoma,0,0,TRUE
DOID:0050936,extra-adrenal pheochromocytoma,0,0,TRUE
DOID:0050937,retroperitoneal neuroblastoma,0,0,TRUE
DOID:0050938,breast lobular carcinoma,3,3,TRUE
DOID:0050939,uterine corpus endometrial carcinoma,0,0,TRUE
DOID:0050940,endocervical adenocarcinoma,0,0,TRUE
DOID:0050941,spastic ataxia 2,1,1,TRUE
DOID:0050942,spastic ataxia 3,1,1,TRUE
DOID:0050943,spastic ataxia 4,1,1,TRUE
DOID:0050944,spastic ataxia 5,1,1,TRUE
DOID:0050945,spastic ataxia 7,0,0,TRUE
DOID:0050946,Charlevoix-Saguenay spastic ataxia,1,1,TRUE
DOID:0050947,hereditary hypophosphatemic rickets with hypercalciuria,1,1,TRUE
DOID:0050948,autosomal dominant hypophosphatemic rickets,1,1,TRUE
DOID:0050949,autosomal recessive hypophosphatemic rickets,2,2,TRUE
DOID:0050950,autosomal recessive cerebellar ataxia,24,24,TRUE
DOID:0050951,hereditary ataxia,114,114,TRUE
DOID:0050952,spastic ataxia,5,5,TRUE
DOID:0050953,X-linked hereditary ataxia,1,1,TRUE
DOID:0050954,spinocerebellar ataxia type 1,1,1,TRUE
DOID:0050955,spinocerebellar ataxia type 2,1,1,TRUE
DOID:0050956,spinocerebellar ataxia type 6,1,1,TRUE
DOID:0050957,spinocerebellar ataxia type 4,0,0,TRUE
DOID:0050958,spinocerebellar ataxia type 7,1,1,TRUE
DOID:0050959,spinocerebellar ataxia type 8,0,0,TRUE
DOID:0050960,spinocerebellar ataxia type 10,1,1,TRUE
DOID:0050961,spinocerebellar ataxia type 11,1,1,TRUE
DOID:0050962,spinocerebellar ataxia type 12,1,1,TRUE
DOID:0050963,spinocerebellar ataxia type 13,1,1,TRUE
DOID:0050964,spinocerebellar ataxia type 14,1,1,TRUE
DOID:0050965,spinocerebellar ataxia type 15,1,1,TRUE
DOID:0050966,spinocerebellar ataxia type 16,0,0,TRUE
DOID:0050967,spinocerebellar ataxia type 17,9,9,TRUE
DOID:0050968,autosomal dominant cerebellar ataxia; deafness and narcolepsy,1,1,TRUE
DOID:0050969,spinocerebellar ataxia type 18,1,1,TRUE
DOID:0050970,spinocerebellar ataxia type 19/22,1,1,TRUE
DOID:0050971,spinocerebellar ataxia type 20,0,0,TRUE
DOID:0050972,spinocerebellar ataxia type 21,0,0,TRUE
DOID:0050973,spinocerebellar ataxia type 23,1,1,TRUE
DOID:0050974,spinocerebellar ataxia type 25,0,0,TRUE
DOID:0050975,spinocerebellar ataxia type 26,1,1,TRUE
DOID:0050976,spinocerebellar ataxia type 27,1,1,TRUE
DOID:0050977,spinocerebellar ataxia type 28,1,1,TRUE
DOID:0050978,spinocerebellar ataxia type 29,1,1,TRUE
DOID:0050979,spinocerebellar ataxia type 30,0,0,TRUE
DOID:0050980,spinocerebellar ataxia type 31,2,2,TRUE
DOID:0050981,spinocerebellar ataxia type 34,1,1,TRUE
DOID:0050982,spinocerebellar ataxia type 35,0,0,TRUE
DOID:0050983,spinocerebellar ataxia type 36,1,1,TRUE
DOID:0050984,spinocerebellar ataxia type 37,0,0,TRUE
DOID:0050985,spinocerebellar ataxia type 38,1,1,TRUE
DOID:0050986,spinocerebellar ataxia type 40,0,0,TRUE
DOID:0050987,hypomyelinating leukoencephalopathy,0,0,TRUE
DOID:0050988,GRID2-related spinocerebellar ataxia,0,0,TRUE
DOID:0050989,episodic ataxia type 1,2,2,TRUE
DOID:0050990,episodic ataxia type 2,1,1,TRUE
DOID:0050991,episodic ataxia type 3,0,0,TRUE
DOID:0050992,episodic ataxia type 4,0,0,TRUE
DOID:0050993,episodic ataxia type 5,1,1,TRUE
DOID:0050994,episodic ataxia type 6,1,1,TRUE
DOID:0050995,episodic ataxia type 7,0,0,TRUE
DOID:0050996,episodic ataxia type 8,0,0,TRUE
DOID:0050997,cerebellar ataxia; mental retardation and dysequlibrium syndrome,4,4,TRUE
DOID:0050998,nonprogressive cerebellar atxia with mental retardation,1,1,TRUE
DOID:0050999,autosomal recessive spinocerebellar ataxia 10,1,1,TRUE
DOID:0060000,infective endocarditis,1,1,TRUE
DOID:0060001,withdrawal disorder,1,1,TRUE
DOID:0060002,C1 inhibitor deficiency,0,0,TRUE
DOID:0060004,autoimmune disease of central nervous system,0,0,TRUE
DOID:0060005,autoimmune disease of endocrine system,30,30,TRUE
DOID:0060006,artemis deficiency,0,0,TRUE
DOID:0060007,CD3zeta deficiency,0,0,TRUE
DOID:0060008,janus kinase-3 deficiency,0,0,TRUE
DOID:0060009,MHC class I deficiency,4,4,TRUE
DOID:0060010,Omenn syndrome,8,8,TRUE
DOID:0060011,recombinase activating gene 1 deficiency,0,0,TRUE
DOID:0060012,recombinase activating gene 2 deficiency,0,0,TRUE
DOID:0060013,gamma chain deficiency,1,1,TRUE
DOID:0060014,CD45 deficiency,0,0,TRUE
DOID:0060015,interleukin-7 receptor alpha deficiency,0,0,TRUE
DOID:0060016,CD3delta deficiency,0,0,TRUE
DOID:0060017,CD3epsilon deficiency,0,0,TRUE
DOID:0060018,CD3gamma deficiency,0,0,TRUE
DOID:0060019,coronin-1A deficiency,0,0,TRUE
DOID:0060020,reticular dysgenesis,1,1,TRUE
DOID:0060021,DNA ligase IV deficiency,2,2,TRUE
DOID:0060022,CD40 ligand deficiency,0,0,TRUE
DOID:0060023,CD40 deficiency,1,1,TRUE
DOID:0060024,lambda 5 deficiency,0,0,TRUE
DOID:0060025,immunoglobulin alpha deficiency,19,19,TRUE
DOID:0060026,immunoglobulin beta deficiency,0,0,TRUE
DOID:0060027,B cell linker protein deficiency,0,0,TRUE
DOID:0060028,Good syndrome,0,0,TRUE
DOID:0060029,autoimmune disease of exocrine system,0,0,TRUE
DOID:0060030,autoimmune disease of eyes; ear; nose and throat,0,0,TRUE
DOID:0060031,autoimmune disease of gastrointestinal tract,55,55,TRUE
DOID:0060032,autoimmune disease of musculoskeletal system,0,0,TRUE
DOID:0060033,autoimmune disease of peripheral nervous system,1,1,TRUE
DOID:0060036,intrinsic cardiomyopathy,275,275,TRUE
DOID:0060037,developmental disorder of mental health,1175,1175,TRUE
DOID:0060038,specific developmental disorder,978,978,TRUE
DOID:0060039,autoimmune disease of skin and connective tissue,2,2,TRUE
DOID:0060040,pervasive developmental disorder,335,335,TRUE
DOID:0060041,autism spectrum disorder,327,327,TRUE
DOID:0060042,atypical autism,0,0,TRUE
DOID:0060043,sexual disorder,37,37,TRUE
DOID:0060044,paraphilia disorder,0,0,TRUE
DOID:0060045,Munchausen by proxy,0,0,TRUE
DOID:0060046,aphasia,0,0,TRUE
DOID:0060047,writing disorder,16,16,TRUE
DOID:0060048,nosophobia,0,0,TRUE
DOID:0060049,autoimmune disease of urogenital tract,42,42,TRUE
DOID:0060050,autoimmune disease of blood,32,32,TRUE
DOID:0060051,autoimmune disease of cardiovascular system,0,0,TRUE
DOID:0060054,autonomic peripheral neuropathy,0,0,TRUE
DOID:0060055,popliteal pterygium syndrome,2,2,TRUE
DOID:0060056,hypersensitivity reaction disease,312,348,FALSE
DOID:0060057,gluten allergy,0,0,TRUE
DOID:0060058,lymphoma,145,145,TRUE
DOID:0060060,non-Hodgkin lymphoma,104,104,TRUE
DOID:0060061,cutaneous T cell lymphoma,38,38,TRUE
DOID:0060062,familial juvenile hyperuricemic nephropathy,2,2,TRUE
DOID:0060063,X-linked sideroblastic anemia,1,1,TRUE
DOID:0060064,sideroblastic anemia with spinocerebellar ataxia,0,0,TRUE
DOID:0060065,pyridoxine-refractory autosomal recessive sideroblastic anemia,1,1,TRUE
DOID:0060066,pyridoxine-responsive sideroblastic anemia,0,0,TRUE
DOID:0060067,Pearson syndrome,1,1,TRUE
DOID:0060068,marantic endocarditis,0,0,TRUE
DOID:0060071,pre-malignant neoplasm,97,97,TRUE
DOID:0060072,benign neoplasm,735,735,TRUE
DOID:0060073,lymphatic system cancer,80,80,TRUE
DOID:0060074,ductal carcinoma in situ,0,0,TRUE
DOID:0060075,estrogen-receptor positive breast cancer,0,0,TRUE
DOID:0060076,estrogen-receptor negative breast cancer,0,0,TRUE
DOID:0060077,progesterone-receptor positive breast cancer,0,0,TRUE
DOID:0060078,progesterone-receptor negative breast cancer,0,0,TRUE
DOID:0060079,Her2-receptor positive breast cancer,0,0,TRUE
DOID:0060080,Her2-receptor negative breast cancer,0,0,TRUE
DOID:0060081,triple-receptor negative breast cancer,0,0,TRUE
DOID:0060082,breast benign neoplasm,9,9,TRUE
DOID:0060083,immune system cancer,485,486,FALSE
DOID:0060084,cell type benign neoplasm,385,385,TRUE
DOID:0060085,organ system benign neoplasm,527,527,TRUE
DOID:0060086,female reproductive organ benign neoplasm,10,10,TRUE
DOID:0060087,male reproductive organ benign neoplasm,7,7,TRUE
DOID:0060088,vestibular gland benign neoplasm,0,0,TRUE
DOID:0060089,endocrine organ benign neoplasm,122,122,TRUE
DOID:0060090,central nervous system organ benign neoplasm,26,26,TRUE
DOID:0060091,cardiovascular organ benign neoplasm,0,0,TRUE
DOID:0060092,immune system organ benign neoplasm,1,1,TRUE
DOID:0060094,bone benign neoplasm,0,0,TRUE
DOID:0060095,uterine benign neoplasm,9,9,TRUE
DOID:0060096,sensory organ benign neoplasm,0,0,TRUE
DOID:0060097,thoracic benign neoplasm,9,9,TRUE
DOID:0060098,osteoblastoma,0,0,TRUE
DOID:0060099,musculoskeletal system benign neoplasm,6,6,TRUE
DOID:0060100,musculoskeletal system cancer,134,134,TRUE
DOID:0060101,benign glioma,43,43,TRUE
DOID:0060102,cartilage cancer,0,0,TRUE
DOID:0060103,central nervous system primitive neuroectodermal neoplasm,8,8,TRUE
DOID:0060104,cerebellar medulloblastoma,0,0,TRUE
DOID:0060106,brain meningioma,0,0,TRUE
DOID:0060108,brain glioma,0,0,TRUE
DOID:0060109,vulvar benign neoplasm,0,0,TRUE
DOID:0060110,cervical benign neoplasm,0,0,TRUE
DOID:0060111,fallopian tube benign neoplasm,0,0,TRUE
DOID:0060112,ovarian benign neoplasm,1,1,TRUE
DOID:0060114,vaginal benign neoplasm,0,0,TRUE
DOID:0060115,nervous system benign neoplasm,47,47,TRUE
DOID:0060116,sensory system cancer,14,14,TRUE
DOID:0060117,peritoneal benign neoplasm,0,0,TRUE
DOID:0060118,thoracic disease,57,57,TRUE
DOID:0060119,pharynx cancer,26,26,TRUE
DOID:0060121,integumentary system benign neoplasm,163,163,TRUE
DOID:0060122,integumentary system cancer,275,275,TRUE
DOID:0060123,connective tissue benign neoplasm,5,5,TRUE
DOID:0060125,heavy chain disease,0,0,TRUE
DOID:0060126,alpha chain disease,0,0,TRUE
DOID:0060127,gamma heavy chain disease,0,0,TRUE
DOID:0060128,mu chain disease,0,0,TRUE
DOID:0060129,delta chain disease,0,0,TRUE
DOID:0060130,akinetopsia,0,0,TRUE
DOID:0060131,alexithymia,0,0,TRUE
DOID:0060132,amusia,0,0,TRUE
DOID:0060133,anosognosia,0,0,TRUE
DOID:0060134,apperceptive agnosia,0,0,TRUE
DOID:0060135,apraxia,1,1,TRUE
DOID:0060136,associative agnosia,0,0,TRUE
DOID:0060137,auditory agnosia,0,0,TRUE
DOID:0060138,autotopagnosia,0,0,TRUE
DOID:0060139,color agnosia,0,0,TRUE
DOID:0060140,cortical deafness,0,0,TRUE
DOID:0060141,finger agnosia,0,0,TRUE
DOID:0060142,form agnosia,0,0,TRUE
DOID:0060143,integrative agnosia,0,0,TRUE
DOID:0060144,mirror agnosia,0,0,TRUE
DOID:0060145,pain agnosia,0,0,TRUE
DOID:0060146,phonagnosia,0,0,TRUE
DOID:0060147,semantic agnosia,0,0,TRUE
DOID:0060148,simultanagnosia,0,0,TRUE
DOID:0060149,social emotional agnosia,0,0,TRUE
DOID:0060150,astereognosia,0,0,TRUE
DOID:0060151,tactile agnosia,0,0,TRUE
DOID:0060152,time agnosia,0,0,TRUE
DOID:0060153,topographical agnosia,0,0,TRUE
DOID:0060154,verbal auditory agnosia,0,0,TRUE
DOID:0060155,visual agnosia,0,0,TRUE
DOID:0060156,visual verbal agnosia,0,0,TRUE
DOID:0060157,diffuse alopecia areata,4,4,TRUE
DOID:0060158,acquired metabolic disease,790,824,FALSE
DOID:0060159,organic acidemia,26,26,TRUE
DOID:0060160,survival motor neuron spinal muscular atrophy,2,2,TRUE
DOID:0060161,Kennedy's disease,1,1,TRUE
DOID:0060162,dentatorubral-pallidoluysian atrophy,41,41,TRUE
DOID:0060163,body dysmorphic disorder,0,0,TRUE
DOID:0060164,pain disorder,0,0,TRUE
DOID:0060165,Kleine-Levin syndrome,0,0,TRUE
DOID:0060166,bipolar ll disorder,0,0,TRUE
DOID:0060167,seasonal affective disorder,0,0,TRUE
DOID:0060168,histidinemia,0,0,TRUE
DOID:0060169,benign familial infantile epilepsy,5,5,TRUE
DOID:0060170,generalized epilepsy with febrile seizures plus,11,11,TRUE
DOID:0060171,Dravet syndrome,7,7,TRUE
DOID:0060172,juvenile absence epilepsy,0,0,TRUE
DOID:0060173,Timothy syndrome,0,0,TRUE
DOID:0060174,GABA aminotransferase deficiency,1,1,TRUE
DOID:0060175,succinic semialdehyde dehydrogenase deficiency,0,0,TRUE
DOID:0060176,gamma-amino butyric acid metabolism disorder,1,1,TRUE
DOID:0060177,homocarnosinosis,0,0,TRUE
DOID:0060178,familial hemiplegic migraine,4,4,TRUE
DOID:0060179,Renpenning syndrome,1,1,TRUE
DOID:0060180,colitis,111,111,TRUE
DOID:0060181,ischemic colitis,0,0,TRUE
DOID:0060182,microscopic colitis,0,0,TRUE
DOID:0060183,collagenous colitis,0,0,TRUE
DOID:0060184,lymphocytic colitis,0,0,TRUE
DOID:0060185,Clostridium difficile colitis,2,2,TRUE
DOID:0060186,chemical colitis,0,0,TRUE
DOID:0060187,diversion colitis,0,0,TRUE
DOID:0060188,jejunoileitis,0,0,TRUE
DOID:0060189,ileitis,34,34,TRUE
DOID:0060190,ileocolitis,34,34,TRUE
DOID:0060191,gastroduodenal Crohn's disease,0,0,TRUE
DOID:0060192,Crohn's colitis,40,40,TRUE
DOID:0060193,amyotrophic lateral sclerosis type 1,48,48,TRUE
DOID:0060194,amyotrophic lateral sclerosis type 2,5,5,TRUE
DOID:0060195,amyotrophic lateral sclerosis type 3,0,0,TRUE
DOID:0060196,amyotrophic lateral sclerosis type 4,5,5,TRUE
DOID:0060197,amyotrophic lateral sclerosis type 5,0,0,TRUE
DOID:0060198,amyotrophic lateral sclerosis type 6,1,1,TRUE
DOID:0060199,amyotrophic lateral sclerosis type 7,0,0,TRUE
DOID:0060200,amyotrophic lateral sclerosis type 9,1,1,TRUE
DOID:0060201,amyotrophic lateral sclerosis type 10,1,1,TRUE
DOID:0060202,amyotrophic lateral sclerosis type 11,1,1,TRUE
DOID:0060203,amyotrophic lateral sclerosis type 12,1,1,TRUE
DOID:0060204,amyotrophic lateral sclerosis type 13,0,0,TRUE
DOID:0060205,amyotrophic lateral sclerosis type 14,1,1,TRUE
DOID:0060206,amyotrophic lateral sclerosis type 15,1,1,TRUE
DOID:0060207,amyotrophic lateral sclerosis type 16,1,1,TRUE
DOID:0060208,amyotrophic lateral sclerosis type 17,1,1,TRUE
DOID:0060209,amyotrophic lateral sclerosis type 18,1,1,TRUE
DOID:0060210,amyotrophic lateral sclerosis type 19,1,1,TRUE
DOID:0060211,amyotrophic lateral sclerosis type 20,1,1,TRUE
DOID:0060212,amyotrophic lateral sclerosis type 21,1,1,TRUE
DOID:0060213,FTDALS1,1,1,TRUE
DOID:0060214,FTDALS2,1,1,TRUE
DOID:0060215,Balo concentric sclerosis,21,21,TRUE
DOID:0060216,Cogan syndrome,0,0,TRUE
DOID:0060217,Cogan-Reese syndrome,0,0,TRUE
DOID:0060218,CREST syndrome,6,6,TRUE
DOID:0060219,lymph node adenoid cystic carcinoma,0,0,TRUE
DOID:0060220,physical urticaria,7,7,TRUE
DOID:0060221,Maffucci syndrome,5,5,TRUE
DOID:0060222,Scheie syndrome,1,1,TRUE
DOID:0060223,agraphia,0,0,TRUE
DOID:0060224,atrial fibrillation,53,53,TRUE
DOID:0060225,3MC syndrome,2,2,TRUE
DOID:0060226,acrofrontofacionasal dysostosis,0,0,TRUE
DOID:0060227,Adams-Oliver syndrome,6,6,TRUE
DOID:0060228,intracranial berry aneurysm,3,3,TRUE
DOID:0060229,Baraitser-Winter syndrome,26,26,TRUE
DOID:0060230,basal ganglia calcification,4,4,TRUE
DOID:0060231,Bruck syndrome,2,2,TRUE
DOID:0060232,branchiootic syndrome,26,26,TRUE
DOID:0060233,cardiofaciocutaneous syndrome,6,6,TRUE
DOID:0060234,Carpenter syndrome,2,2,TRUE
DOID:0060235,carnitine palmitoyltransferase II deficiency,1,1,TRUE
DOID:0060236,xanthinuria,3,3,TRUE
DOID:0060237,Warburg micro syndrome,28,28,TRUE
DOID:0060238,Van Maldergem syndrome,2,2,TRUE
DOID:0060239,Van der Woude syndrome,2,2,TRUE
DOID:0060240,UV-sensitive syndrome,3,3,TRUE
DOID:0060241,3-M syndrome,3,3,TRUE
DOID:0060242,synpolydactyly,2,2,TRUE
DOID:0060243,stuttering,2,2,TRUE
DOID:0060244,specific language impairment,0,0,TRUE
DOID:0060245,Mast syndrome,6,6,TRUE
DOID:0060246,MASA syndrome,6,6,TRUE
DOID:0060247,Smith-McCort dysplasia,2,2,TRUE
DOID:0060248,Simpson-Golabi-Behmel syndrome,4,4,TRUE
DOID:0060249,scoliosis,3,3,TRUE
DOID:0060250,idiopathic scoliosis,2,2,TRUE
DOID:0060251,sclerosteosis,2,2,TRUE
DOID:0060252,sclerocornea,11,11,TRUE
DOID:0060253,scapuloperoneal myopathy,3,3,TRUE
DOID:0060254,Robinow syndrome,47,47,TRUE
DOID:0060255,rippling muscle disease 2,1,1,TRUE
DOID:0060256,Dowling-Degos disease,4,4,TRUE
DOID:0060257,dyschromatosis symmetrica hereditaria,1,1,TRUE
DOID:0060258,reticulate acropigmentation of Kitamura,4,4,TRUE
DOID:0060259,renal-hepatic-pancreatic dysplasia,1,1,TRUE
DOID:0060260,ptosis,232,232,TRUE
DOID:0060261,congenital ptosis,232,232,TRUE
DOID:0060262,gallbladder disease,107,107,TRUE
DOID:0060263,porencephaly,17,17,TRUE
DOID:0060264,pontocerebellar hypoplasia,61,61,TRUE
DOID:0060265,pontocerebellar hypoplasia type 1A,5,5,TRUE
DOID:0060266,pontocerebellar hypoplasia type 1B,1,1,TRUE
DOID:0060267,pontocerebellar hypoplasia type 2A,1,1,TRUE
DOID:0060268,pontocerebellar hypoplasia type 2B,1,1,TRUE
DOID:0060269,pontocerebellar hypoplasia type 2C,1,1,TRUE
DOID:0060270,pontocerebellar hypoplasia type 2D,49,49,TRUE
DOID:0060271,pontocerebellar hypoplasia type 2E,1,1,TRUE
DOID:0060272,pontocerebellar hypoplasia type 3,1,1,TRUE
DOID:0060273,pontocerebellar hypoplasia type 4,1,1,TRUE
DOID:0060274,pontocerebellar hypoplasia type 5,1,1,TRUE
DOID:0060275,pontocerebellar hypoplasia type 6,1,1,TRUE
DOID:0060276,pontocerebellar hypoplasia type 7,48,48,TRUE
DOID:0060277,pontocerebellar hypoplasia type 8,49,49,TRUE
DOID:0060278,pontocerebellar hypoplasia type 9,49,49,TRUE
DOID:0060279,pontocerebellar hypoplasia type 10,1,1,TRUE
DOID:0060280,primary pigmented nodular adrenocortical disease,3,3,TRUE
DOID:0060281,photosensitive epilepsy,52,52,TRUE
DOID:0060282,persistent hyperplastic primary vitreous,3,3,TRUE
DOID:0060283,peeling skin syndrome,2,2,TRUE
DOID:0060284,paroxysmal nocturnal hemoglobinuria,3,3,TRUE
DOID:0060285,parietal foramina,3,3,TRUE
DOID:0060286,combined oxidative phosphorylation deficiency,24,24,TRUE
DOID:0060287,cornea plana,54,54,TRUE
DOID:0060288,omodysplasia,2,2,TRUE
DOID:0060289,Ohdo syndrome,2,2,TRUE
DOID:0060290,blepharophimosis-intellectual disability syndrome; SBBYS type,1,1,TRUE
DOID:0060291,oculodentodigital dysplasia,1,1,TRUE
DOID:0060292,X-linked chondrodysplasia punctata,2,2,TRUE
DOID:0060293,autosomal dominant chondrodysplasia punctata,1,1,TRUE
DOID:0060294,cold-induced sweating syndrome,3,3,TRUE
