node_id,attribute_id,namespace,name,description
5948,3122,DISEASE,"intellectual disability",NULL
5948,3122,DISEASE,"intellectual disability",NULL
5948,3124,DISEASE,pre-eclampsia,NULL
5948,3127,DISEASE,"pleural tuberculosis",NULL
5948,3131,DISEASE,"glucose intolerance",NULL
5948,3155,DISEASE,"Alzheimer's disease",NULL
5948,3183,DISEASE,hypertension,NULL
5948,3183,DISEASE,hypertension,NULL
5948,3212,DISEASE,"essential hypertension",NULL
5948,3212,DISEASE,"essential hypertension",NULL
5948,3248,DISEASE,"sickle cell anemia",NULL
5948,3268,DISEASE,"lipoid nephrosis",NULL
5948,3278,DISEASE,"fetal erythroblastosis",NULL
5948,3542,DISEASE,"selective IgA deficiency disease",NULL
5948,3549,DISEASE,"prediabetes syndrome",NULL
5948,3559,DISEASE,"Cornelia de Lange syndrome",NULL
5948,3608,DISEASE,"nephrotic syndrome",NULL
5948,3621,DISEASE,"denture stomatitis",NULL
5948,3643,DISEASE,"Prader-Willi syndrome",NULL
5948,3661,DISEASE,panuveitis,NULL
5948,3682,DISEASE,"pulmonary alveolar proteinosis",NULL
5948,3688,DISEASE,"Wegener's granulomatosis",NULL
5948,3790,DISEASE,malaria,NULL
5948,3805,DISEASE,leukemia,NULL
5948,3817,DISEASE,pancytopenia,NULL
5948,3862,DISEASE,"acute leukemia",NULL
5948,3862,DISEASE,"acute leukemia",NULL
5948,3862,DISEASE,"acute leukemia",NULL
5948,3927,DISEASE,"autistic disorder",NULL
5948,3927,DISEASE,"autistic disorder",NULL
5948,3930,DISEASE,"Huntington's disease",NULL
5948,4023,DISEASE,uveitis,NULL
5948,4107,DISEASE,"Diamond-Blackfan anemia",NULL
5948,4107,DISEASE,"Diamond-Blackfan anemia",NULL
5948,4122,DISEASE,"congenital hypoplastic anemia",NULL
5948,4122,DISEASE,"congenital hypoplastic anemia",NULL
5948,4137,DISEASE,"balanitis xerotica obliterans",NULL
5948,4153,DISEASE,"paranasal sinus disease",NULL
5948,4191,DISEASE,favism,NULL
5948,4227,DISEASE,"nutmeg liver",NULL
5948,4401,DISEASE,"metabolic syndrome X",NULL
5948,4540,DISEASE,"Silver-Russell syndrome",NULL
5948,4586,DISEASE,"Dubowitz syndrome",NULL
5948,4604,DISEASE,"colon carcinoma",NULL
5948,4638,DISEASE,"thrombocytopenia due to platelet alloimmunization",NULL
5948,4639,DISEASE,thrombocytopenia,NULL
5948,4647,DISEASE,"breast cancer",NULL
5948,4647,DISEASE,"breast cancer",NULL
5948,4753,DISEASE,"idiopathic generalized epilepsy",NULL
5948,4756,DISEASE,"diabetic ketoacidosis",NULL
5948,4756,DISEASE,"diabetic ketoacidosis",NULL
5948,4771,DISEASE,"hepatitis C",NULL
5948,4782,DISEASE,melanoma,NULL
5948,4803,DISEASE,atherosclerosis,NULL
5948,4833,DISEASE,"Nezelof syndrome",NULL
5948,4909,DISEASE,"nasal cavity disease",NULL
5948,4918,DISEASE,"colon cancer",NULL
5948,4932,DISEASE,"essential thrombocythemia",NULL
5948,4980,DISEASE,"arteriosclerotic cardiovascular disease",NULL
5948,4982,DISEASE,"colonic benign neoplasm",NULL
5948,4993,DISEASE,"hereditary elliptocytosis",NULL
5948,4998,DISEASE,"neonatal jaundice",NULL
5948,5003,DISEASE,"iris disease",NULL
5948,5045,DISEASE,"Takayasu's arteritis",NULL
5948,5087,DISEASE,"familial nephrotic syndrome",NULL
5948,5192,DISEASE,chorioangioma,NULL
5948,5192,DISEASE,chorioangioma,NULL
5948,5192,DISEASE,chorioangioma,NULL
5948,5192,DISEASE,chorioangioma,NULL
5948,5223,DISEASE,asthma,NULL
5948,5228,DISEASE,"hairy cell leukemia",NULL
5948,5232,DISEASE,hemoglobinopathy,NULL
5948,5252,DISEASE,"immune system disease",NULL
5948,5273,DISEASE,"Cockayne syndrome",NULL
5948,5297,DISEASE,"ovary neuroendocrine neoplasm",NULL
5948,5395,DISEASE,"progressive muscular atrophy",NULL
5948,5402,DISEASE,"spinal cord disease",NULL
5948,5404,DISEASE,neurilemmoma,NULL
5948,5451,DISEASE,"chronic granulomatous disease",NULL
5948,5451,DISEASE,"chronic granulomatous disease",NULL
5948,5454,DISEASE,syringomyelia,NULL
5948,5485,DISEASE,"amyotrophic lateral sclerosis",NULL
5948,5535,DISEASE,"coronary artery disease",NULL
5948,5535,DISEASE,"coronary artery disease",NULL
5948,5567,DISEASE,"breast carcinoma",NULL
5948,5578,DISEASE,"Noonan syndrome",NULL
5948,5593,DISEASE,"dermatofibrosarcoma protuberans",NULL
5948,5593,DISEASE,"dermatofibrosarcoma protuberans",NULL
5948,5593,DISEASE,"dermatofibrosarcoma protuberans",NULL
5948,5595,DISEASE,neurofibrosarcoma,NULL
5948,5628,DISEASE,"gestational trophoblastic neoplasm",NULL
5948,5630,DISEASE,choriocarcinoma,NULL
5948,5683,DISEASE,"lung benign neoplasm",NULL
5948,5696,DISEASE,"skin disease",NULL
5948,5747,DISEASE,"external ear disease",NULL
5948,5747,DISEASE,"external ear disease",NULL
5948,5752,DISEASE,arthropathy,NULL
5948,5836,DISEASE,tuberculosis,NULL
5948,5848,DISEASE,"multidrug-resistant tuberculosis",NULL
5948,5937,DISEASE,"hypersensitivity reaction type II disease",NULL
5948,5939,DISEASE,"blood group incompatibility",NULL
5948,6043,DISEASE,"ciliary body disease",NULL
5948,6439,DISEASE,"adjustment disorder",NULL
5948,6540,DISEASE,"human immunodeficiency virus infectious disease",NULL
5948,6587,DISEASE,"thymus gland disease",NULL
5948,6650,DISEASE,dystonia,NULL
5948,6704,DISEASE,pneumonia,NULL
5948,6704,DISEASE,pneumonia,NULL
5948,6767,DISEASE,"acute T cell leukemia",NULL
5948,6808,DISEASE,"large intestine cancer",NULL
5948,6899,DISEASE,"adenosine deaminase deficiency",NULL
5948,6899,DISEASE,"adenosine deaminase deficiency",NULL
5948,6899,DISEASE,"adenosine deaminase deficiency",NULL
5948,6899,DISEASE,"adenosine deaminase deficiency",NULL
5948,6899,DISEASE,"adenosine deaminase deficiency",NULL
5948,6900,DISEASE,"MHC class II deficiency",NULL
5948,6900,DISEASE,"MHC class II deficiency",NULL
5948,6901,DISEASE,"purine nucleoside phosphorylase deficiency",NULL
5948,6912,DISEASE,"hemolytic anemia",NULL
5948,6943,DISEASE,"congenital hemolytic anemia",NULL
5948,6966,DISEASE,"malignant peripheral nerve sheath tumor",NULL
5948,6985,DISEASE,"congestive heart failure",NULL
5948,6985,DISEASE,"congestive heart failure",NULL
5948,7037,DISEASE,"primary immunodeficiency disease",NULL
5948,7043,DISEASE,lymphopenia,NULL
5948,7097,DISEASE,"severe combined immunodeficiency",NULL
5948,7097,DISEASE,"severe combined immunodeficiency",NULL
5948,7097,DISEASE,"severe combined immunodeficiency",NULL
5948,7104,DISEASE,"combined T cell and B cell immunodeficiency",NULL
5948,7104,DISEASE,"combined T cell and B cell immunodeficiency",NULL
5948,7112,DISEASE,"genetic disease",NULL
5948,7131,DISEASE,"acquired immunodeficiency syndrome",NULL
5948,7259,DISEASE,"Aarskog syndrome",NULL
5948,7262,DISEASE,"autoimmune lymphoproliferative syndrome",NULL
5948,7262,DISEASE,"autoimmune lymphoproliferative syndrome",NULL
5948,7414,DISEASE,"B-cell lymphoma",NULL
5948,7432,DISEASE,HCL-V,NULL
5948,7445,DISEASE,"rheumatoid arthritis",NULL
5948,7458,DISEASE,"autoimmune hemolytic anemia",NULL
5948,7461,DISEASE,"autoimmune thyroiditis",NULL
5948,7567,DISEASE,"malignant pleural mesothelioma",NULL
5948,7580,DISEASE,"peptic ulcer disease",NULL
5948,7659,DISEASE,"muscular atrophy",NULL
5948,7718,DISEASE,"chronic kidney disease",NULL
5948,7895,DISEASE,"epithelioid malignant peripheral nerve sheath tumor",NULL
5948,7948,DISEASE,arthritis,NULL
5948,7980,DISEASE,reticulosarcoma,NULL
5948,7987,DISEASE,"chronic myeloid leukemia",NULL
5948,7999,DISEASE,"ulcerative colitis",NULL
5948,8001,DISEASE,"malignant histiocytosis",NULL
5948,8010,DISEASE,"Peyronie's disease",NULL
5948,8014,DISEASE,measles,NULL
5948,8029,DISEASE,vasculitis,NULL
5948,8040,DISEASE,lymphosarcoma,NULL
5948,8040,DISEASE,lymphosarcoma,NULL
5948,8072,DISEASE,"Crohn's disease",NULL
5948,8107,DISEASE,"skin melanoma",NULL
5948,8108,DISEASE,"autoimmune thrombocytopenic purpura",NULL
5948,8108,DISEASE,"autoimmune thrombocytopenic purpura",NULL
5948,8110,DISEASE,"learning disability",NULL
5948,8110,DISEASE,"learning disability",NULL
5948,8114,DISEASE,"Evans' syndrome",NULL
5948,8121,DISEASE,"sideroblastic anemia",NULL
5948,8145,DISEASE,"peroxisomal disease",NULL
5948,8148,DISEASE,leishmaniasis,NULL
5948,8151,DISEASE,"systemic lupus erythematosus",NULL
5948,8173,DISEASE,"visceral leishmaniasis",NULL
5948,8181,DISEASE,"Wiskott-Aldrich syndrome",NULL
5948,8211,DISEASE,"colorectal cancer",NULL
5948,8254,DISEASE,"diabetes mellitus",NULL
5948,8254,DISEASE,"diabetes mellitus",NULL
5948,8255,DISEASE,"type 2 diabetes mellitus",NULL
5948,8258,DISEASE,"intrinsic asthma",NULL
5948,8281,DISEASE,"allergic asthma",NULL
5948,8364,DISEASE,stomatitis,NULL
5948,8375,DISEASE,"ulcerative stomatitis",NULL
5948,8399,DISEASE,"upper respiratory tract disease",NULL
5948,8404,DISEASE,"type 1 diabetes mellitus",NULL
5948,8427,DISEASE,"tuberculous peritonitis",NULL
5948,8428,DISEASE,"Goodpasture syndrome",NULL
5948,8431,DISEASE,"polyarteritis nodosa",NULL
5948,8459,DISEASE,alopecia,NULL
5948,8490,DISEASE,"acute lymphocytic leukemia",NULL
5948,8490,DISEASE,"acute lymphocytic leukemia",NULL
5948,8491,DISEASE,"B- and T-cell mixed leukemia",NULL
5948,8499,DISEASE,obesity,NULL
5948,8512,DISEASE,"hypereosinophilic syndrome",NULL
5948,17433,biological_process,"response to hypoxia",""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating lowered oxygen tension. Hypoxia, defined as a decline in O2 levels below normoxic levels of 20.8 - 20.95%, results in metabolic adaptation at both the cellular and organismal level." [GOC:hjd]"
5948,19397,molecular_function,"adenosine deaminase activity",""Catalysis of the reaction"
5948,20852,cellular_component,lysosome,""A small lytic vacuole that has cell cycle-independent morphology and is found in most animal cells and that contains a variety of hydrolases, most of which have their maximal activities in the pH range 5-6. The contained enzymes display latency if properly isolated. About 40 different lysosomal hydrolases are known and lysosomes have a great variety of morphologies and functions." [GOC:mah, ISBN:0198506732]"
5948,20913,cellular_component,cytosol,""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes." [GOC:hjd, GOC:jl]"
5948,20958,cellular_component,"plasma membrane",""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins." [ISBN:0716731363]"
5948,21209,biological_process,"adenosine catabolic process",""The chemical reactions and pathways resulting in the breakdown of adenosine, adenine riboside, a ribonucleoside found widely distributed in cells of every type as the free nucleoside and in combination in nucleic acids and various nucleoside coenzymes." [GOC:go_curators]"
5948,22780,molecular_function,"zinc ion binding",""Interacting selectively and non-covalently with zinc (Zn) ions." [GOC:ai]"
5948,24273,cellular_component,"external side of plasma membrane",""The leaflet of the plasma membrane that faces away from the cytoplasm and any proteins embedded or anchored in it or attached to its surface." [GOC:dos, GOC:tb]"
5948,24359,cellular_component,"cell surface",""The external part of the cell wall and/or plasma membrane." [GOC:jl, GOC:mtg_sensu, GOC:sm]"
5948,26472,cellular_component,membrane,""A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it." [GOC:dos, GOC:mah, ISBN:0815316194]"
5948,32135,biological_process,"purine nucleotide salvage",""Any process which produces a purine nucleotide from derivatives of it, without de novo synthesis." [GOC:jp]"
5948,33455,biological_process,"regulation of cell-cell adhesion mediated by integrin",""Any process that modulates the frequency, rate, or extent of cell-cell adhesion mediated by integrin." [GOC:add]"
5948,36860,biological_process,"T cell activation",""The change in morphology and behavior of a mature or immature T cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific." [GOC:mgi_curators, ISBN:0781735140]"
5948,37750,biological_process,"purine-containing compound salvage",""Any process that generates a purine-containing compound, any nucleobase, nucleoside, nucleotide or nucleic acid that contains a purine base, from derivatives of them without de novo synthesis." [CHEBI:26401, GOC:jl]"
5948,37752,biological_process,"hypoxanthine salvage",""Any process that generates hypoxanthine, 6-hydroxy purine, from derivatives of it without de novo synthesis." [GOC:jl, ISBN:0198506732]"
5948,40460,biological_process,"inosine biosynthetic process",""The chemical reactions and pathways resulting in the formation of inosine, hypoxanthine riboside, a nucleoside found free but not in combination in nucleic acids except in the anticodons of some tRNAs." [GOC:go_curators]"
5948,46279,biological_process,"negative regulation of adenosine receptor signaling pathway",""Any process that stops, prevents, or reduces the frequency, rate or extent of the adenosine receptor signaling pathway. The adenosine receptor pathway is the series of molecular signals generated as a consequence of an adenosine receptor binding to one of its physiological ligands." [GOC:dph]"
5200,385,DISEASE,"alcohol dependence",NULL
5200,386,DISEASE,"nicotine dependence",NULL
5200,748,DISEASE,"pharynx cancer",NULL
5200,1825,DISEASE,"Alzheimer's disease 2",NULL
5200,1827,DISEASE,"Alzheimer's disease 5",NULL
5200,1828,DISEASE,"Alzheimer's disease 6",NULL
5200,1829,DISEASE,"Alzheimer's disease 7",NULL
5200,1831,DISEASE,"Alzheimer's disease 8",NULL
5200,1833,DISEASE,"Alzheimer's disease 10",NULL
5200,1834,DISEASE,"Alzheimer's disease 11",NULL
5200,1835,DISEASE,"Alzheimer's disease 12",NULL
5200,1836,DISEASE,"Alzheimer's disease 13",NULL
5200,1837,DISEASE,"Alzheimer's disease 14",NULL
5200,1838,DISEASE,"Alzheimer's disease 15",NULL
5200,2212,DISEASE,"dilated cardiomyopathy 1C",NULL
5200,2213,DISEASE,"dilated cardiomyopathy 1CC",NULL
5200,2215,DISEASE,"dilated cardiomyopathy 1D",NULL
5200,2216,DISEASE,"dilated cardiomyopathy 1V",NULL
5200,2217,DISEASE,"dilated cardiomyopathy 1AA",NULL
5200,2218,DISEASE,"dilated cardiomyopathy 1H",NULL
5200,2219,DISEASE,"dilated cardiomyopathy 1G",NULL
5200,2220,DISEASE,"dilated cardiomyopathy 1I",NULL
5200,2221,DISEASE,"dilated cardiomyopathy 1NN",NULL
5200,2222,DISEASE,"dilated cardiomyopathy 1E",NULL
5200,2223,DISEASE,"dilated cardiomyopathy 1Z",NULL
5200,2224,DISEASE,"dilated cardiomyopathy 1GG",NULL
5200,2225,DISEASE,"dilated cardiomyopathy 1L",NULL
5200,2226,DISEASE,"dilated cardiomyopathy 1K",NULL
5200,2227,DISEASE,"dilated cardiomyopathy 1JJ",NULL
5200,2228,DISEASE,"dilated cardiomyopathy 1P",NULL
5200,2230,DISEASE,"dilated cardiomyopathy 2B",NULL
5200,2231,DISEASE,"dilated cardiomyopathy 1Q",NULL
5200,2232,DISEASE,"dilated cardiomyopathy 1B",NULL
5200,2233,DISEASE,"dilated cardiomyopathy 1X",NULL
5200,2234,DISEASE,"dilated cardiomyopathy 1KK",NULL
5200,2235,DISEASE,"dilated cardiomyopathy 1W",NULL
5200,2236,DISEASE,"dilated cardiomyopathy 1DD",NULL
5200,2237,DISEASE,"dilated cardiomyopathy 1HH",NULL
5200,2238,DISEASE,"dilated cardiomyopathy 1M",NULL
5200,2239,DISEASE,"dilated cardiomyopathy 1II",NULL
5200,2240,DISEASE,"dilated cardiomyopathy 1O",NULL
5200,2241,DISEASE,"dilated cardiomyopathy 1T",NULL
5200,2242,DISEASE,"dilated cardiomyopathy 1EE",NULL
5200,2243,DISEASE,"dilated cardiomyopathy 1S",NULL
5200,2244,DISEASE,"dilated cardiomyopathy 1U",NULL
5200,2245,DISEASE,"dilated cardiomyopathy 1R",NULL
5200,2246,DISEASE,"dilated cardiomyopathy 1Y",NULL
5200,2247,DISEASE,"dilated cardiomyopathy 1BB",NULL
5200,2248,DISEASE,"dilated cardiomyopathy 1FF",NULL
5200,2249,DISEASE,"dilated cardiomyopathy 2A",NULL
5200,2250,DISEASE,"dilated cardiomyopathy 3B",NULL
5200,3012,DISEASE,"prostate cancer",NULL
5200,3012,DISEASE,"prostate cancer",NULL
5200,3012,DISEASE,"prostate cancer",NULL
5200,3013,DISEASE,"prostate carcinoma",NULL
5200,3013,DISEASE,"prostate carcinoma",NULL
5200,3013,DISEASE,"prostate carcinoma",NULL
5200,3100,DISEASE,"stomach cancer",NULL
5200,3155,DISEASE,"Alzheimer's disease",NULL
5200,3252,DISEASE,"obsessive-compulsive personality disorder",NULL
5200,3253,DISEASE,"obsessive-compulsive disorder",NULL
5200,3302,DISEASE,"urinary bladder cancer",NULL
5200,3302,DISEASE,"urinary bladder cancer",NULL
5200,3302,DISEASE,"urinary bladder cancer",NULL
5200,3321,DISEASE,"Gilles de la Tourette syndrome",NULL
5200,3618,DISEASE,"Pick's disease",NULL
5200,3634,DISEASE,"head and neck cancer",NULL
5200,3927,DISEASE,"autistic disorder",NULL
5200,3950,DISEASE,"dilated cardiomyopathy",NULL
5200,4055,DISEASE,"lung cancer",NULL
5200,4055,DISEASE,"lung cancer",NULL
5200,4055,DISEASE,"lung cancer",NULL
5200,4060,DISEASE,"bronchus cancer",NULL
5200,4473,DISEASE,"cerebral degeneration",NULL
5200,4511,DISEASE,"Reye syndrome",NULL
5200,4604,DISEASE,"colon carcinoma",NULL
5200,4647,DISEASE,"breast cancer",NULL
5200,4647,DISEASE,"breast cancer",NULL
5200,4647,DISEASE,"breast cancer",NULL
5200,4750,DISEASE,"status epilepticus",NULL
5200,4782,DISEASE,melanoma,NULL
5200,4812,DISEASE,leiomyosarcoma,NULL
5200,4918,DISEASE,"colon cancer",NULL
5200,4918,DISEASE,"colon cancer",NULL
5200,4982,DISEASE,"colonic benign neoplasm",NULL
5200,4982,DISEASE,"colonic benign neoplasm",NULL
5200,5089,DISEASE,"larynx cancer",NULL
5200,5091,DISEASE,"laryngeal benign neoplasm",NULL
5200,5289,DISEASE,adenocarcinoma,NULL
5200,5300,DISEASE,"breast ductal carcinoma",NULL
5200,5326,DISEASE,"glioblastoma multiforme",NULL
5200,5328,DISEASE,"malignant glioma",NULL
5200,5329,DISEASE,gliosarcoma,NULL
5200,5331,DISEASE,"giant cell glioblastoma",NULL
5200,5490,DISEASE,"mood disorder",NULL
5200,5504,DISEASE,osteosarcoma,NULL
5200,5504,DISEASE,osteosarcoma,NULL
5200,5523,DISEASE,"bone osteosarcoma",NULL
5200,5523,DISEASE,"bone osteosarcoma",NULL
5200,5535,DISEASE,"coronary artery disease",NULL
5200,5535,DISEASE,"coronary artery disease",NULL
5200,5567,DISEASE,"breast carcinoma",NULL
5200,5617,DISEASE,"pseudomyxoma peritonei",NULL
5200,5619,DISEASE,"liver cancer",NULL
5200,5683,DISEASE,"lung benign neoplasm",NULL
5200,5752,DISEASE,arthropathy,NULL
5200,5795,DISEASE,"bronchus carcinoma",NULL
5200,5796,DISEASE,"lung carcinoma",NULL
5200,5799,DISEASE,"non-small cell lung carcinoma",NULL
5200,5800,DISEASE,"lung adenocarcinoma",NULL
5200,5846,DISEASE,"bladder carcinoma",NULL
5200,5846,DISEASE,"bladder carcinoma",NULL
5200,6347,DISEASE,"granular cell carcinoma",NULL
5200,6367,DISEASE,"tubular adenocarcinoma",NULL
5200,6375,DISEASE,"adenocarcinoma in situ",NULL
5200,6423,DISEASE,"esophageal cancer",NULL
5200,6442,DISEASE,"mixed glioma",NULL
5200,6504,DISEASE,aortitis,NULL
5200,6545,DISEASE,"epithelioid leiomyosarcoma",NULL
5200,6548,DISEASE,"myxoid leiomyosarcoma",NULL
5200,6705,DISEASE,"head and neck squamous cell carcinoma",NULL
5200,6808,DISEASE,"large intestine cancer",NULL
5200,6809,DISEASE,"cribriform carcinoma",NULL
5200,7216,DISEASE,adenoma,NULL
5200,7256,DISEASE,"myositis ossificans",NULL
5200,7317,DISEASE,"hepatocellular carcinoma",NULL
5200,7567,DISEASE,"malignant pleural mesothelioma",NULL
5200,7948,DISEASE,arthritis,NULL
5200,7987,DISEASE,"chronic myeloid leukemia",NULL
5200,8107,DISEASE,"skin melanoma",NULL
5200,8164,DISEASE,"acute myeloid leukemia",NULL
5200,8211,DISEASE,"colorectal cancer",NULL
5200,8326,DISEASE,"multiple myeloma",NULL
5200,8499,DISEASE,obesity,NULL
5200,20625,molecular_function,"calcium ion binding",""Interacting selectively and non-covalently with calcium ions (Ca2+)." [GOC:ai]"
5200,20828,cellular_component,cytoplasm,""All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures." [ISBN:0198547684]"
